continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
2,3,0,0,2147,1993,4,64520.7,3,1,0
1,0,1,0,1593,2000,4,62496.36,3,1,0
1,2,1,0,4076,2007,2,79286.03,3,1,1
1,0,0,0,3719,2004,3,18960.72,3,1,1
5,0,0,1,522,1997,3,144113.5,3,1,0
1,0,0,0,2554,1984,2,94481.66,3,1,0
2,3,0,1,4446,2013,2,90042.96,3,1,0
1,0,0,0,3655,1988,2,34988.75,3,1,0
0,2,0,0,2683,2008,3,81480.94,3,1,1
1,0,1,1,654,1871,2,123707.36,3,1,0
1,0,1,0,631,2000,1,34416.53,3,1,0
1,0,0,1,1839,2012,2,131408.95,3,1,1
1,3,0,1,2618,1995,3,30816.24,3,1,0
3,0,1,0,1053,2011,4,134787.13,3,1,0
1,3,1,0,699,1968,3,127774.69,3,1,0
1,3,1,0,1087,1986,4,120654.44,3,1,0
1,3,1,0,2185,2013,2,54745.47,3,1,0
1,0,1,0,1908,1981,1,13380.32,3,1,0
1,0,1,0,546,1913,3,105068.54,3,0,0
1,0,1,0,1980,2008,2,105120.2,3,1,0
3,3,1,0,18489,2003,2,83878.52,3,0,0
1,1,0,0,1744,1894,3,759.4199,0,1,0
2,2,1,0,3634,1817,2,43075.38,3,1,1
3,3,1,1,4114,1977,3,123176.33,3,1,1
1,0,1,0,1446,1980,3,72046.27,3,1,0
1,1,1,0,2490,2004,3,54495.66,3,0,0
5,2,0,0,59,1947,2,174.35,0,1,1
1,2,1,0,1880,2003,4,231138.15,3,1,1
1,0,1,1,123,2004,4,142968.33,3,1,1
1,0,1,0,989,1907,2,30017.12,2,1,1
0,1,1,0,748,2012,4,48230.05,3,1,0
1,2,1,0,391,1994,1,103381.93,3,1,1
3,3,0,0,4364,2005,3,81599.96,3,1,0
1,3,1,0,3724,1969,4,45586.21,3,1,0
1,0,1,1,3347,1996,4,61107.55,3,1,0
3,3,1,0,802,2006,2,77889.34,3,1,0
1,2,0,0,619,1993,2,484.6503,0,1,1
2,1,1,0,1962,1972,2,94024.8,3,1,0
2,3,0,1,4680,2010,4,9723.73,3,1,0
4,1,1,0,3824,1977,4,10065.0,3,1,0
1,3,0,1,1755,1956,4,122903.03,3,1,0
3,0,1,0,3062,2001,4,88731.14,3,1,1
1,3,0,0,1124,1998,2,77263.18,3,1,0
1,0,1,0,3864,1999,4,115353.35,3,1,1
1,3,0,0,2017,1996,1,143464.98,3,1,0
1,3,1,0,428,1995,1,51238.52,3,1,0
1,2,1,0,4146,2007,2,125089.36,3,0,1
1,3,0,0,1111,1960,3,74236.27,3,1,0
2,0,0,0,2852,2008,3,59917.08,3,1,0
1,3,1,0,2439,1998,1,46795.18,3,1,0
3,3,1,0,425,1986,2,332.0437,0,1,1
1,0,1,0,705,1960,4,97688.72,3,1,1
1,0,1,0,658,1978,3,163916.59,3,1,1
1,2,1,1,1768,1998,3,130171.7,3,1,1
5,3,1,0,1025,1950,4,27984.41,3,1,0
1,0,1,0,2849,2003,1,109257.82,3,1,0
1,3,0,0,1158,2000,1,129289.13,3,1,0
3,0,0,1,2762,1895,4,89569.7,3,1,1
1,0,0,0,1112,1977,1,68129.89,3,1,0
1,3,1,1,1996,1998,2,67900.04,3,1,0
3,1,1,0,3077,2007,3,10292.62,3,1,0
1,3,1,0,1457,1968,1,124298.43,3,1,0
1,0,0,0,3355,2000,3,31789.85,3,1,1
2,3,1,0,3035,1987,2,35299.63,3,1,0
1,3,1,0,1939,1985,1,145870.82,3,1,0
2,1,1,0,3412,2010,3,14609.59,3,1,0
1,0,1,0,1017,2011,3,8299.73,3,1,1
0,0,1,0,8824,1855,4,474.9025,0,1,1
1,3,0,0,79290,1984,4,208482.93,3,1,1
1,0,1,0,1005,1994,1,73610.04,3,1,1
2,2,0,1,1691,1987,2,92137.75,3,1,1
1,3,1,0,693,2001,2,222.8496,0,1,0
3,2,1,0,1393,1852,3,116158.23,3,1,1
1,3,0,0,360,2014,4,31828.42,3,1,0
1,3,1,0,18644,1961,4,100457.73,3,1,0
2,3,0,1,1241,1990,4,98841.74,3,1,0
1,3,1,0,1476,1976,3,175328.38,3,1,0
1,3,0,0,995,1988,2,63750.28,3,1,1
1,0,1,0,2302,2006,3,76852.99,3,1,1
1,3,0,0,1109,1974,0,264798.08,3,0,0
1,3,1,0,932,1996,3,17813.51,3,1,0
2,3,1,0,5039,2013,4,95950.15,3,1,0
3,0,1,0,1775,1991,0,87915.99,3,1,0
3,3,0,0,3789,1998,3,38096.35,3,1,1
2,2,1,0,3375,1984,2,73525.23,3,1,1
1,0,1,0,1686,2006,1,140307.69,3,1,0
1,0,0,0,2061,1869,3,36369.52,3,1,1
2,1,1,0,3400,2007,4,74198.24,3,1,0
1,0,0,0,2245,1992,3,353.2017,0,1,1
3,0,1,0,3051,1989,4,150210.82,3,1,0
1,3,1,0,463,1985,2,234755.9,3,0,0
1,0,0,0,1980,2007,1,50394.41,3,1,0
2,0,1,0,2535,1991,2,51451.98,3,1,0
1,3,1,0,1694,1998,1,230566.11,3,1,0
1,0,1,0,1057,1939,2,146670.18,3,1,0
1,0,1,0,903,2011,4,73995.95,3,1,0
3,3,0,0,3583,1981,2,50445.24,3,0,0
1,3,0,0,95941,2014,0,17806.57,3,1,0
2,0,0,1,1664,1905,3,143479.27,3,1,0
1,0,0,0,2214,2008,1,153578.16,3,1,0
1,0,1,0,5332,1995,3,112574.99,3,1,0
3,3,0,0,1536,2007,3,308.7836,0,1,1
3,0,0,0,967,1804,3,87121.96,3,1,1
1,0,1,0,1719,1982,2,542.6125,0,1,1
3,0,0,0,1880,1999,4,57715.82,3,1,1
1,0,0,0,2572,1990,2,931.3662,0,1,1
3,3,1,0,694,2002,1,464.6041,0,1,0
2,0,1,0,4091,2003,4,56161.23,3,1,0
1,0,1,0,1309,1965,2,84527.31,3,1,1
1,0,1,0,1358,1986,2,146403.6,3,1,1
2,3,1,0,4175,2010,4,73393.28,3,1,0
1,2,0,0,254,1996,4,235429.79,3,1,1
1,3,1,0,5028,1839,2,95792.06,3,1,0
3,3,1,0,195,2009,3,59.848,0,1,1
1,3,1,0,1293,2005,1,50169.54,3,1,0
1,0,0,0,815,2001,4,87930.41,3,1,0
1,3,0,0,514,2002,2,30794.59,3,1,1
1,3,1,0,1252,1965,1,130464.01,3,1,0
3,3,1,0,2125,2016,3,65493.35,3,0,1
3,3,0,0,3742,1912,2,56.5217,0,1,1
1,1,0,0,341,1997,3,431.9931,0,1,0
1,0,0,0,236,1998,4,5572.96,3,1,1
1,0,1,0,1698,1976,2,88926.51,3,1,0
1,2,0,0,1385,2012,3,29987.04,3,1,1
1,2,0,0,1274,1994,2,52350.99,3,1,1
1,2,1,0,3502,1931,3,66600.44,3,1,1
1,0,1,0,234,1848,4,132169.84,3,1,0
1,0,1,0,997,2001,3,9585.89,3,1,0
2,3,1,0,2570,1863,4,77530.85,3,1,0
1,3,0,0,3000,1996,1,133618.25,3,1,0
1,0,0,0,2087,2007,2,55777.72,3,1,0
1,0,0,0,1718,1838,4,99517.51,3,1,0
1,1,0,0,3878,2003,4,87781.32,3,1,0
3,3,0,0,1127,1982,1,46322.58,3,0,0
3,3,1,0,2152,1996,2,43870.57,3,1,0
1,0,0,0,585,2013,4,1387.65,3,1,1
1,0,1,0,1897,1965,4,115798.35,3,1,1
1,3,1,0,2752,2006,2,74484.32,3,1,0
1,3,1,0,2595,2009,3,92845.65,3,1,0
1,0,0,0,57424,2007,3,494.9521,0,1,0
2,0,1,0,862,2005,4,86145.12,3,1,1
3,2,1,0,6522,2008,2,59432.06,3,1,1
3,0,1,0,2016,1992,3,105.3209,0,1,0
1,0,0,0,1227,1850,1,104358.61,3,0,0
1,3,1,0,1427,1998,3,301.8538,0,1,0
1,0,1,0,665,2009,2,136688.66,3,1,1
1,2,1,0,12333,1993,3,2646.67,3,1,1
3,1,0,0,4149,1997,2,87889.39,3,1,0
1,2,1,0,4079,1976,3,59861.93,3,1,1
1,0,1,0,87,1897,3,277104.8,3,1,1
2,0,0,0,105,2001,2,109246.91,3,1,1
2,0,1,0,3618,1890,2,28717.55,3,1,0
1,3,0,0,1155,1977,1,141287.5,3,1,0
2,0,1,1,1350,1991,4,58264.46,3,1,0
1,3,1,0,2732,2011,4,720.7702,0,1,0
1,3,0,0,2189,2005,1,136362.84,3,1,0
1,0,0,0,381,2003,4,54899.09,3,1,1
2,0,1,0,5027,1997,4,129919.65,3,1,0
1,2,1,0,3991,2013,1,49909.86,3,1,1
1,0,0,1,1974,1831,2,58511.5,3,1,0
1,3,1,0,2055,1993,1,16170.82,3,1,0
1,2,1,0,5113,1975,4,93146.1,3,1,1
1,2,0,0,2657,1873,3,134525.35,1,1,1
2,0,1,0,4168,2004,4,18611.11,3,1,1
2,3,1,1,3444,1927,2,46555.82,3,1,1
3,0,1,0,26537,1993,3,92942.37,3,1,1
1,2,1,0,5260,1986,1,70285.33,3,1,1
1,3,1,0,1225,1999,4,37849.73,3,1,0
1,3,1,0,418,1997,1,100876.89,3,1,0
1,3,0,0,4184,2006,1,180525.02,3,1,0
1,0,0,0,2432,1980,3,105423.48,3,1,1
1,0,0,0,2013,1971,2,72584.56,3,1,0
2,0,1,0,988,2002,3,24031.35,3,1,0
1,0,0,0,1962,1981,4,94153.6,3,1,1
1,3,0,0,4411,1979,3,29641.93,3,1,1
2,3,0,0,969,1994,0,138052.98,3,1,1
3,0,0,1,4846,1981,4,87843.94,3,1,0
1,3,0,0,1278,1990,2,131745.49,3,0,0
1,0,0,0,1464,2001,2,506.0562,0,1,1
1,0,1,0,30908,1996,4,45194.97,3,1,1
2,2,1,0,228,2012,2,47943.58,3,1,1
2,0,0,0,1057,1911,4,33867.14,3,1,0
2,3,1,0,1415,1873,4,32436.29,3,1,0
1,3,1,1,2343,2009,1,6161.74,3,1,0
1,3,1,0,2048,1959,1,48373.2,2,1,0
3,0,1,0,479,1977,3,86634.84,3,1,1
1,0,0,0,117,2015,3,164191.63,3,1,0
1,3,0,0,3030,1968,1,109107.42,3,1,0
3,0,1,0,350,1989,3,60295.65,3,1,1
1,3,1,0,830,1983,1,91381.96,2,1,0
1,0,0,1,2141,1999,4,87868.22,3,1,1
1,0,1,0,3074,2001,3,85596.97,3,1,0
3,1,0,0,851,1999,4,92686.73,3,1,0
1,0,1,0,3708,1868,2,73373.37,3,1,0
1,3,0,0,1606,2010,4,126516.39,3,1,0
5,1,0,0,2721,1853,2,102955.22,3,1,0
1,3,1,0,3453,2000,1,93060.55,3,1,0
1,3,1,0,3963,2005,4,75028.34,3,0,0
1,3,0,1,1850,1985,4,99241.62,3,1,1
1,3,0,0,574,1998,4,48479.6,3,1,1
1,3,1,0,341,1986,3,43312.24,3,1,0
1,0,0,1,373,2008,4,43709.58,3,1,0
1,3,1,0,35727,1993,2,122129.39,3,1,0
1,0,1,0,2099,2008,3,85733.28,3,1,0
3,0,0,0,5543,2002,3,61761.32,3,1,1
1,0,0,1,2530,1986,2,39656.48,3,1,0
2,0,1,0,1410,1992,3,75010.63,3,0,0
2,1,0,0,3112,1917,4,9980.17,3,1,0
2,1,0,0,1581,1991,4,9748.39,3,1,0
1,0,1,0,393,1962,4,68353.24,3,1,0
1,2,0,0,44,2006,1,361.8696,0,1,1
3,3,1,0,2086,2009,3,22169.82,1,1,0
1,0,1,0,1255,1924,1,41310.35,3,1,0
2,1,1,0,3651,1992,2,28497.59,3,0,0
1,3,1,0,23087,1993,2,156281.92,3,0,0
1,0,1,0,116,1858,2,451.6964,0,1,1
1,0,1,0,1688,2001,3,78950.46,3,1,1
2,1,0,0,3262,1977,2,20611.46,3,1,0
1,0,1,0,397,2013,4,70115.93,3,1,1
1,0,1,0,4912,2011,1,51801.22,3,1,0
1,0,1,0,674,1999,4,43987.5,3,1,1
1,3,1,0,3043,1891,1,94698.22,3,1,0
1,3,1,0,1272,1960,3,117972.2,3,0,0
2,0,1,0,2776,2009,4,120000.58,3,1,0
1,0,1,0,629,1869,4,71066.18,3,1,1
2,3,1,0,4946,1974,2,90223.19,3,1,0
3,3,1,0,1476,2008,3,633.6646,0,1,1
5,2,1,0,2437,2008,4,22030.65,3,1,1
1,3,0,0,1757,1867,1,112901.49,3,1,0
1,0,1,0,2533,2006,2,69059.01,3,1,0
1,3,0,0,2144,1998,2,43555.18,3,1,1
1,3,1,1,5373,2001,0,79222.67,3,1,0
5,3,1,0,2394,2009,1,8769.69,3,1,0
3,0,1,1,382,2006,2,135969.07,3,1,1
1,0,0,0,2467,2004,3,92834.66,3,1,1
1,0,0,1,131738,1965,3,122062.41,3,1,0
1,0,0,0,887,1977,2,104746.65,3,1,0
1,3,1,0,4078,2007,3,65870.22,3,1,0
1,0,1,0,1751,1997,2,57634.0,3,1,0
1,3,0,0,862,1838,1,106.8,0,1,1
1,2,1,0,3260,2001,3,190523.51,3,1,1
1,0,0,0,514,1855,2,25886.61,3,1,1
2,1,0,0,1178,1995,2,123544.17,3,1,0
1,0,0,0,377,2000,3,107.65,0,1,0
1,0,1,0,8441,1987,3,25100.45,3,1,1
1,0,1,0,4161,1972,2,130852.41,3,1,0
1,0,1,0,156,2005,0,12153.83,3,1,1
1,3,0,0,817,1987,4,611.4795,0,1,1
1,3,1,0,2020,1930,4,48711.22,3,1,0
3,2,1,0,2298,1911,3,85971.69,3,1,1
3,3,1,0,3632,1951,2,74097.17,3,1,0
3,3,1,0,1666,1968,4,89084.75,3,1,0
3,3,0,0,5345,1998,2,79419.0,3,1,0
1,3,1,0,2077,2004,1,127169.72,3,1,0
1,3,0,0,2000,2002,4,3468.7,3,1,1
3,3,0,0,1600,2008,1,54739.05,3,1,0
1,0,1,0,221303,1995,4,27920.24,3,1,1
1,0,0,0,2037,1978,2,104.8,0,1,1
1,3,1,0,2087,1998,4,92552.06,3,0,0
3,0,1,0,1182,2010,1,100352.79,3,1,1
1,0,1,0,545,1985,2,33500.15,3,1,0
1,1,1,0,132,1999,1,31732.61,3,1,0
1,3,0,0,822,1838,3,57934.69,3,1,0
3,0,1,0,2099,2007,4,124168.49,3,1,1
1,0,1,0,21642,1987,2,15952.76,3,1,1
1,0,1,0,2374,1981,4,24810.84,3,1,0
1,2,1,0,2449,1992,4,9255.26,3,1,1
1,0,1,0,1241,1993,2,103063.25,3,1,0
1,2,1,0,1237,1997,1,37732.75,3,1,1
2,1,1,1,1988,2000,3,40404.38,3,1,0
1,2,1,0,86699,1999,2,116078.3,3,1,1
1,1,0,0,185,1998,1,95521.14,3,1,0
2,3,0,0,1195,1907,0,128278.05,3,0,1
3,0,0,0,3665,1998,1,49055.63,2,1,0
3,2,1,0,2280,1989,1,77698.31,3,1,1
1,0,1,0,2519,1962,3,439.8307,0,1,0
1,0,0,0,655,2001,2,63276.51,3,1,0
1,2,1,0,1415,1963,2,202588.5,3,1,1
1,0,0,0,1167,2000,3,46675.29,3,1,0
1,0,0,1,1165,1993,4,82016.67,3,1,0
1,3,1,0,5129,1995,2,19746.37,3,1,0
1,1,1,1,510,1992,1,215141.66,3,1,0
2,3,1,0,2092,2007,3,24891.13,3,1,0
2,0,0,0,686,2005,3,70039.61,3,1,0
2,1,0,0,5293,2008,1,13752.44,3,1,0
1,0,0,1,646,2010,3,125729.45,3,1,0
1,0,1,0,2241,1998,2,98777.69,3,1,0
2,0,1,0,91386,1944,3,52301.0,3,1,0
3,2,0,0,1225,2007,0,31703.53,3,1,1
2,0,1,0,1640,1973,4,101978.99,3,1,0
1,3,1,0,1299,2013,4,32213.12,3,1,0
1,1,0,1,287,1999,4,29114.91,3,1,0
1,0,1,0,3067,1969,4,94646.23,3,1,1
1,3,1,0,281,2005,3,30060.73,3,0,1
3,0,1,0,497,1994,4,52177.2,3,1,1
1,0,0,0,2850,1874,1,80076.94,3,1,1
2,1,1,0,1528,1969,2,3189.54,3,1,0
3,3,0,0,1852,1997,2,120154.52,3,1,1
3,0,1,0,3428,2005,3,94518.66,2,1,0
1,3,0,0,2221,1993,3,495.294,0,1,1
2,1,1,0,3020,1998,3,88706.94,3,1,0
2,0,1,0,5264,1971,2,144054.21,3,0,0
1,0,0,0,2251,1968,3,129058.98,3,1,0
4,0,1,0,292,2004,4,120535.9,3,1,0
1,0,1,0,849,2008,1,106027.67,3,1,0
3,1,1,1,416,2013,3,139413.91,3,1,0
1,0,0,0,2140,2011,3,129189.46,3,1,0
3,3,0,0,1856,2001,3,727.7027,0,1,1
3,0,1,0,6056,2000,4,87721.56,3,1,0
1,0,0,0,1030,1984,3,392.8745,0,1,1
1,1,0,0,303,1999,2,857.9262,0,1,0
1,0,1,0,1501,2003,4,84757.56,3,1,1
2,0,1,0,335,2001,3,74553.65,3,1,0
1,3,1,0,1316,1999,2,41116.34,3,1,0
1,0,0,0,4871,2002,1,24041.35,3,1,0
1,3,0,0,2148,2005,3,644.884,0,1,1
3,3,0,0,2025,2004,1,10363.74,3,1,1
2,3,1,0,31,2013,2,64315.25,3,1,0
1,0,1,0,3455,1954,4,86492.72,3,1,0
1,3,1,0,2147,1995,2,68313.32,3,0,0
1,3,0,0,3335,1998,3,73782.12,3,1,1
3,0,1,0,2842,2006,4,16837.75,3,1,0
1,0,1,0,4105,1999,3,3411.1,3,0,0
1,0,1,0,5126,2003,4,55554.8,1,1,1
2,3,1,0,978,2000,4,132306.49,3,1,0
1,0,1,0,3001,1947,4,25182.96,3,1,1
3,0,1,0,720,2009,0,86624.62,3,1,0
3,0,1,0,1775,1934,3,180791.66,3,1,0
1,2,0,0,3743,1998,3,137768.71,3,1,1
2,0,1,1,2491,2001,4,67928.05,3,1,0
1,0,0,0,2911,1997,3,55289.72,3,1,0
2,0,1,0,4022,2003,4,14554.93,3,0,0
1,0,0,0,506,1889,1,163461.61,3,1,0
3,3,0,0,2429,1989,3,149.86,0,1,1
3,2,0,0,3958,2006,1,198806.87,3,1,1
1,0,1,1,35169,1960,3,76045.89,3,1,0
1,3,1,0,2228,2013,1,149338.39,3,1,0
1,0,0,0,1227,2004,2,620.9771,0,1,1
1,2,1,1,5311,2008,3,66043.94,3,1,1
2,1,1,0,161,1998,2,38103.98,3,1,0
2,0,1,0,1133,2008,2,18937.85,3,1,0
1,3,0,0,587,1984,2,45229.64,3,1,1
1,3,1,1,2227,1960,2,69650.61,3,1,0
1,3,1,0,3335,1998,1,140303.86,3,1,0
1,0,0,0,29475,1973,2,108.81,0,1,1
1,3,0,1,1086,1911,3,99705.27,3,1,0
2,3,0,0,2230,1981,4,78179.27,3,1,0
1,3,1,0,868,1981,4,69289.5,3,1,0
1,3,0,0,1699,2003,1,138090.0,3,1,0
1,0,0,0,581,2009,3,39616.51,3,0,0
1,0,1,1,1887,1900,3,54681.79,3,1,0
1,0,1,0,3549,2005,4,82920.34,3,1,0
2,3,1,0,2302,2005,3,45329.68,3,1,0
1,3,1,0,374,1946,4,33387.24,3,1,0
3,0,0,0,3191,1977,4,170236.68,3,1,0
1,3,0,0,9850,1838,1,181560.63,3,1,0
5,0,1,0,1154,1847,4,36560.15,3,1,0
1,1,1,0,1007,1925,4,109717.08,3,1,0
3,0,1,0,4704,2003,2,28084.24,3,1,0
1,0,0,0,2996,2010,1,26790.47,3,1,0
2,3,1,1,1897,1838,2,107441.04,3,1,0
1,2,1,0,2069,2005,1,125320.77,3,1,1
1,3,0,1,1672,1976,2,56643.2,3,1,0
1,3,1,0,1274,2004,1,114877.13,3,1,0
1,0,1,0,55,1998,3,61557.25,1,1,1
3,3,0,0,1561,1975,1,157462.42,3,1,0
1,3,1,0,2380,2005,3,10794.26,3,1,0
2,0,0,0,2062,2011,4,39582.87,3,1,1
1,0,1,0,1258,2004,1,16691.3,2,1,0
1,2,1,0,2595,1998,4,152179.08,3,1,1
3,2,1,0,5794,1982,2,65487.01,3,0,1
2,2,0,0,5336,1990,2,42219.21,3,1,1
1,2,0,0,4082,1903,4,734.1893,0,1,1
1,3,1,0,495,1981,4,31211.83,3,1,0
1,3,1,0,1681,1984,2,138570.06,3,1,0
1,3,0,0,33626,1986,4,130.18,0,1,1
1,0,1,0,5081,2006,2,44038.21,3,1,0
1,2,1,0,79,1874,3,102719.92,3,1,1
2,3,1,1,934,1997,3,77331.39,3,1,0
1,0,0,0,2289,1919,3,8264.22,1,1,1
1,3,1,0,2462,1985,2,164274.73,3,1,0
2,0,1,0,2415,2013,2,41647.78,3,1,0
2,1,1,0,8808,1991,2,3879.69,3,1,0
1,3,1,0,279,2003,3,102802.06,3,1,0
1,3,1,0,4850,2007,3,14876.49,3,1,0
0,1,1,0,1612,1838,1,88506.61,3,1,0
1,0,0,0,3859,1924,4,81226.12,3,1,0
1,1,1,0,222,1998,2,80660.83,3,1,0
1,0,1,0,777,1979,4,128694.12,3,1,1
1,3,0,0,1271,2001,1,122025.87,3,1,1
1,0,0,0,1266,2001,4,193.0432,0,1,1
0,3,1,0,116,1963,4,85108.78,3,1,0
1,0,1,1,3113,2007,4,139928.13,3,1,1
3,3,0,0,1853,2001,4,351.7037,0,1,0
1,0,1,0,1850,2014,0,68286.16,3,1,0
1,0,0,0,25158,2006,1,146954.81,3,1,1
1,0,0,0,1633,1883,4,62935.83,3,1,1
1,0,1,0,2443,2004,4,559.6412,0,1,1
1,3,1,0,1517,1953,3,75088.13,3,1,0
1,3,1,0,1713,1834,2,75478.04,3,1,0
1,2,0,1,808,1800,4,127303.96,3,1,1
3,3,1,0,2300,2005,2,65693.84,3,0,0
1,3,1,0,1359,1997,4,202237.04,3,0,0
1,3,1,0,366,1999,2,74738.55,3,1,0
1,0,0,0,10641,1993,1,29022.63,3,1,0
1,2,0,0,1178,2004,1,104029.6,3,1,1
1,3,0,0,1397,1998,1,68676.02,3,1,0
1,0,1,0,676,2003,2,48038.39,3,1,0
1,0,0,0,3738,1984,3,216964.37,3,0,0
1,3,0,0,4170,1998,2,110907.55,3,1,1
1,3,0,0,2551,2000,3,11282.96,3,0,0
1,3,1,0,2095,1919,3,41889.96,3,1,0
1,2,1,0,4972,2004,2,56885.67,3,0,1
1,0,0,0,277,1993,1,113107.12,3,1,1
1,0,0,0,1476,2003,1,184331.22,3,1,1
1,0,0,0,3993,1817,1,116923.8,3,1,0
5,2,1,0,607,1980,4,32060.79,3,1,1
1,0,1,0,926,2008,3,86310.95,2,1,1
1,0,1,0,2662,2003,3,150025.09,3,1,1
2,3,1,0,284,2006,2,67984.22,3,1,0
2,0,0,1,4546,2005,3,115325.02,3,1,0
1,0,1,0,3285,1998,3,31448.82,3,1,1
1,3,0,0,2812,1985,2,105336.39,3,0,0
1,3,0,0,3553,2000,4,76216.62,3,1,1
1,0,0,0,3259,1994,2,541.2883,0,1,1
1,3,1,0,4502,1845,2,154279.02,3,1,0
1,3,1,0,992,2006,2,134.89,0,1,0
3,3,0,0,893,2010,1,36285.72,3,1,0
1,0,0,0,25436,2000,2,195.0526,0,1,1
1,3,1,1,2888,1996,3,78172.05,3,1,0
1,0,0,0,1386,1984,2,21838.5,3,1,1
1,0,1,0,318,1985,1,15999.93,3,1,0
5,3,0,0,249,1984,1,62244.25,3,1,1
1,3,1,0,584,2005,1,211252.65,3,1,0
1,3,1,1,308,2008,3,4602.21,3,1,0
1,1,0,0,449,2009,0,66144.01,3,1,0
5,3,1,0,3039,2000,4,96504.09,3,1,1
3,0,1,0,2190,2013,3,129276.92,3,1,0
1,1,1,0,33,1991,1,21544.52,3,0,0
1,3,1,0,4639,2013,1,66752.25,3,1,0
1,3,1,0,56351,2003,4,74703.72,3,1,0
1,3,0,0,1311,1949,4,142883.84,3,1,1
1,3,0,0,3877,1989,3,113554.17,3,0,1
1,2,1,0,706,2003,2,261.92,3,1,1
2,2,1,0,3817,2001,3,8660.63,3,1,1
2,0,0,0,497,1995,3,25755.42,3,1,0
1,0,1,0,5201,1992,2,86953.71,3,1,0
1,3,0,0,5056,2011,3,32762.03,3,1,0
2,0,0,1,430,2008,4,172943.0,3,1,0
1,3,1,0,490,1968,2,63246.23,3,1,0
1,3,0,0,2862,1991,4,26546.87,3,0,1
1,3,1,1,1048,2001,2,73275.41,3,1,0
1,2,0,0,94,1984,2,56021.57,3,1,1
3,3,0,0,3556,1979,1,33516.1,3,1,0
3,3,1,0,1324,1968,0,97777.14,3,1,0
1,3,0,0,3419,2001,2,181137.25,3,1,0
1,0,0,0,2999,2010,2,61481.73,3,1,0
1,0,0,0,10512,1974,2,372.6523,0,1,0
1,0,1,0,5050,1996,2,45646.86,3,1,0
1,3,0,0,87792,2001,2,54.5863,0,1,0
1,0,0,0,3900,1997,4,115939.67,3,1,0
1,2,1,0,2936,2012,1,106274.55,3,1,1
1,1,1,0,3776,2009,1,20.1896,0,1,0
2,3,1,0,3754,1980,3,85636.08,3,1,0
3,1,0,0,2091,2013,2,82547.42,3,1,0
1,3,1,0,1107,1998,1,118256.21,2,1,0
3,3,1,0,2233,1914,4,136057.83,3,1,0
3,3,0,0,1794,1929,1,102385.39,3,1,0
1,3,1,0,401,1989,2,58489.89,3,1,0
1,0,1,0,2385,1948,4,83856.32,3,1,0
1,0,0,0,1407,1994,3,137.69,0,1,0
1,2,1,0,10504,1960,1,88899.99,3,1,1
1,0,0,0,3626,2000,4,240410.79,3,1,1
1,0,1,0,1989,1865,4,608.7339,0,1,1
4,3,1,0,1131,2001,3,341.8027,0,1,0
5,0,1,1,1199,1968,4,7098.07,3,1,0
2,0,0,0,4094,2011,3,86012.78,3,1,0
5,3,0,1,2938,2011,3,154697.95,3,1,0
2,2,0,1,654,2009,3,33284.21,3,1,1
1,3,1,0,2239,2011,1,125731.81,3,1,0
3,1,1,0,5931,1959,4,10100.66,3,1,0
1,1,1,0,4986,1993,1,51812.87,3,0,0
1,0,1,0,5246,1996,4,29052.61,3,1,1
2,3,0,0,5411,1994,4,49585.08,3,1,0
1,1,0,0,1561,2008,2,19856.84,3,1,0
3,2,1,0,4027,1998,3,89.2557,0,1,1
1,0,0,0,354,1999,4,65529.45,3,1,0
1,3,1,0,2172,2005,2,34164.92,3,1,0
1,0,0,0,132,2002,2,72635.23,3,1,1
1,3,1,0,3149,1909,2,34037.56,3,0,1
1,3,1,0,4355,2011,3,865.45,0,1,0
1,3,1,0,2400,2012,2,80921.45,3,1,0
5,3,1,0,3504,1989,3,75063.57,3,1,0
3,0,0,0,2838,1939,1,152276.13,3,0,0
1,3,1,0,4791,2008,1,152649.95,3,1,0
1,3,0,0,3058,1995,4,29279.24,3,1,1
1,2,0,1,23694,1969,3,163953.78,3,1,1
1,3,0,0,2862,2011,2,117510.78,3,0,0
1,0,1,1,2981,1974,2,79091.78,3,1,0
1,0,0,0,118659,2000,3,68336.71,3,1,0
3,3,1,0,3031,1994,3,71027.76,3,0,0
1,2,0,1,2350,1969,1,136826.93,3,1,1
1,3,1,0,1096,1998,3,83662.69,3,0,0
1,3,1,0,2439,1853,4,72586.63,3,1,0
1,3,0,0,4994,1892,3,59890.78,3,0,0
1,3,0,0,3781,1984,3,102892.21,3,0,0
3,2,0,0,88234,1971,2,73237.71,3,1,1
1,0,1,0,5097,1891,1,105045.81,3,1,0
1,0,1,0,6698,1997,3,123092.38,3,1,0
1,3,1,0,3505,1960,3,180.19,0,1,0
1,1,0,0,365,1931,4,41343.84,3,1,0
1,3,1,0,4255,1968,3,41023.77,3,0,1
4,3,1,1,2128,2000,4,37915.63,3,1,0
1,3,1,0,26125,2012,1,315497.6,3,1,0
2,1,1,0,1700,1989,3,83770.01,3,1,0
1,3,1,0,391,2001,2,119350.32,3,1,0
1,2,0,0,2673,1960,2,109.06,0,1,1
3,2,1,0,1341,2006,2,767.9829,0,1,1
1,0,0,0,643,1997,4,37665.1,3,1,0
1,1,0,0,10738,1853,1,46727.57,3,1,0
1,1,1,0,5160,1871,3,50995.81,3,1,0
